,property_url,mls,mls_id,status,style,street,unit,city,state,zip_code,beds,full_baths,half_baths,sqft,year_built,days_on_mls,list_price,list_date,sold_price,last_sold_date,lot_sqft,price_per_sqft,latitude,longitude,stories,hoa_fee,parking_garage
439,https://www.realtor.com/realestateandhomes-detail/7898987522,AUTX,8917964,FOR_RENT,SINGLE_FAMILY,8201 Luling Ln,,Austin,TX,78729,3,2,1,2283,1998,18,2400,2023-09-30,,,9409,1,30.458276,-97.76017,2,0,2
440,https://www.realtor.com/realestateandhomes-detail/7585049776,AUTX,2068874,FOR_RENT,CONDOS,5065 Fort Clark Dr,,Austin,TX,78745,2,1,1,1063,1973,18,2050,2023-09-30,,,963,2,30.204418,-97.763383,2,,1
441,https://www.realtor.com/realestateandhomes-detail/9771935496,AUTX,7982009,FOR_RENT,SINGLE_FAMILY,541 Ayinger Ln,,Austin,TX,78728,5,3,1,3093,2019,18,2950,2023-09-30,,,5489,1,30.466145,-97.68849,2,0,2
442,https://www.realtor.com/realestateandhomes-detail/8888484902,AVAL,60898050,FOR_RENT,APARTMENT,7601 Hart Ln,Unit B,Austin,TX,78731,2,2,,1200,,18,1800,2023-09-30,,,,2,30.361276,-97.751998,,,
443,https://www.realtor.com/realestateandhomes-detail/8398559125,AUTX,9777717,FOR_RENT,SINGLE_FAMILY,5221 Bantom Woods Bnd,,Austin,TX,78724,3,2,,1532,2008,18,2290,2023-09-30,,,6752,1,30.273862,-97.630666,1,0,2
444,https://www.realtor.com/realestateandhomes-detail/8309432167,AUTX,1368172,FOR_RENT,SINGLE_FAMILY,903 Gibson St,,Austin,TX,78704,4,2,1,2399,2017,18,6500,2023-09-30,,,5837,3,30.25293,-97.757793,2,0,2
445,https://www.realtor.com/realestateandhomes-detail/7632142524,AUTX,7579595,FOR_RENT,SINGLE_FAMILY,5201 Tower Trl,,Austin,TX,78723,5,3,,2232,2007,18,2999,2023-09-30,,,6055,1,30.290023,-97.669891,2,0,2
446,https://www.realtor.com/realestateandhomes-detail/9516848655,MYND,58tsn8gig4p2lj4l,FOR_RENT,SINGLE_FAMILY,10721 Steinbeck Dr,,Austin,TX,78747,4,2,,1622,2022,18,2335,2023-09-30,,,,1,30.140549,-97.774357,,,
447,https://www.realtor.com/realestateandhomes-detail/8712360645,RLHC,1832624-3690731,FOR_RENT,APARTMENT,612 North Loop Blvd,# 612D,Austin,TX,78751,,,,,1986,18,,2023-09-30,,,,,30.320784,-97.72798,,,
448,https://www.realtor.com/realestateandhomes-detail/9834953424,AUTX,5029928,FOR_RENT,CONDOS,6919 Bethune Ave,Unit B,Austin,TX,78752,3,2,1,1712,2022,19,2750,2023-09-29,,,8146,2,30.328209,-97.699249,2,0,1
449,https://www.realtor.com/realestateandhomes-detail/7619969370,AUTX,4924526,FOR_RENT,SINGLE_FAMILY,4411 1st St,,Austin,TX,78745,3,1,,888,1958,19,2300,2023-09-29,,,11495,3,30.22011,-97.773028,1,0,
450,https://www.realtor.com/realestateandhomes-detail/9959179003,AUTX,8604828,PENDING,DUPLEX_TRIPLEX,1608 Parker Ln,Unit B,Austin,TX,78741,2,1,,1343,1964,19,1750,2023-09-29,,,11413,1,30.2395,-97.732544,1,0,
451,https://www.realtor.com/realestateandhomes-detail/7453477887,AUTX,9192624,PENDING,SINGLE_FAMILY,3521 Savage Springs Dr,,Austin,TX,78754,5,2,1,2569,2006,19,2395,2023-09-29,,,5162,1,30.359802,-97.639612,2,0,2
452,https://www.realtor.com/realestateandhomes-detail/7239275023,AUTX,5972093,FOR_RENT,SINGLE_FAMILY,5300 Beckett Cir,,Austin,TX,78749,3,2,1,1683,1978,19,2550,2023-09-29,,,9453,2,30.221837,-97.855042,2,0,2
453,https://www.realtor.com/realestateandhomes-detail/9335005970,AUTX,5606950,FOR_RENT,SINGLE_FAMILY,16809 Adoro Dr,,Manor,TX,78653,5,3,1,3370,2021,19,3295,2023-09-29,,,6000,1,30.289988,-97.548326,2,0,2
454,https://www.realtor.com/realestateandhomes-detail/7364765898,AUTX,9821621,FOR_RENT,SINGLE_FAMILY,1903 Canterbury St,,Austin,TX,78702,4,3,,1764,1920,19,5800,2023-09-29,,,6743,3,30.25494,-97.725289,1,0,
455,https://www.realtor.com/realestateandhomes-detail/9586990258,TRBO,312155,FOR_RENT,CONDOS,309 Flournoy Dr,Unit B,Austin,TX,78745,2,1,,,,19,1500,2023-09-29,,,,,30.202267,-97.778908,,,
456,https://www.realtor.com/realestateandhomes-detail/7534834362,AUTX,8793780,FOR_RENT,SINGLE_FAMILY,13406 Effingham St,,Austin,TX,78729,4,2,,1724,1979,19,2200,2023-09-29,,,14693,1,30.467522,-97.778443,1,0,2
457,https://www.realtor.com/realestateandhomes-detail/8809403943,AVAL,60896634,FOR_RENT,CONDOS,806 24th St,Apt 118,Austin,TX,78705,1,1,,522,,19,1250,2023-09-29,,2002-04-09,,2,30.288843,-97.745552,,,
458,https://www.realtor.com/realestateandhomes-detail/7299074265,AUTX,2520883,FOR_RENT,SINGLE_FAMILY,36 Pascal Ln,,Austin,TX,78746,5,3,1,4385,1982,19,14000,2023-09-29,,,52185,3,30.315968,-97.8347,2,0,3
459,https://www.realtor.com/realestateandhomes-detail/9394394509,AUTX,3574009,FOR_RENT,CONDOS,2207 Leon St,Apt 103,Austin,TX,78705,1,1,,542,1971,19,1200,2023-09-29,,,697,2,30.286152,-97.749054,3,0,
460,https://www.realtor.com/realestateandhomes-detail/8368927381,AUTX,4485046,FOR_RENT,DUPLEX_TRIPLEX,5305 Indio Dr,Apt C,Austin,TX,78745,2,2,,1096,1983,19,2200,2023-09-29,,,11064,2,30.222399,-97.803253,2,0,2
461,https://www.realtor.com/realestateandhomes-detail/8823808894,AUTX,8685518,FOR_RENT,SINGLE_FAMILY,4515 Kind Way,Unit 237,Austin,TX,78725,2,2,1,1240,2014,19,1795,2023-09-29,,,6194,1,30.237589,-97.573227,2,0,
462,https://www.realtor.com/realestateandhomes-detail/7356509123,AUTX,4212530,FOR_RENT,DUPLEX_TRIPLEX,9211 Kempler Dr,Unit A,Austin,TX,78748,2,2,,985,1984,19,1900,2023-09-29,,,9322,2,30.180952,-97.821503,1,0,1
463,https://www.realtor.com/realestateandhomes-detail/8658110484,AUTX,7669993,FOR_RENT,CONDOS,603 Davis St,Apt 702,Austin,TX,78701,1,1,,905,2006,19,2400,2023-09-29,,,131,3,30.260012,-97.73941,1,,1
464,https://www.realtor.com/realestateandhomes-detail/8864454298,AUTX,1000457,FOR_RENT,SINGLE_FAMILY,204 Maxwell Way,,Austin,TX,78738,4,3,,2143,2017,19,4100,2023-09-29,,,19994,2,30.353687,-97.998547,1,0,2
465,https://www.realtor.com/realestateandhomes-detail/7882933910,AUTX,7064473,FOR_RENT,SINGLE_FAMILY,2216 Independence Dr,Unit A77,Austin,TX,78745,3,2,1,2093,2007,19,2595,2023-09-29,,,9017,1,30.21426,-97.804825,2,0,2
466,https://www.realtor.com/realestateandhomes-detail/7783054366,AUTX,6207147,FOR_RENT,TOWNHOMES,1128 Hollow Creek Dr,Apt 3,Austin,TX,78704,1,1,1,4224,1971,19,1900,2023-09-29,,,8002,0,30.260525,-97.773026,2,,
467,https://www.realtor.com/realestateandhomes-detail/9428425772,AUTX,5656644,FOR_RENT,CONDOS,1219 Hollow Creek Dr,Apt 1,Austin,TX,78704,1,1,,663,1972,19,2295,2023-09-29,,,8969,3,30.260592,-97.77504,1,,
468,https://www.realtor.com/realestateandhomes-detail/7934763010,AUTX,9720400,FOR_RENT,SINGLE_FAMILY,1039 Rosemont St,,Austin,TX,78723,3,1,,1089,2002,19,1995,2023-09-29,,,6490,2,30.319395,-97.702657,1,0,1
469,https://www.realtor.com/realestateandhomes-detail/9547754633,AUTX,5206469,FOR_RENT,SINGLE_FAMILY,15812 Celosia St,,Austin,TX,78728,4,3,,2507,2020,19,2795,2023-09-29,,,5184,1,30.46423,-97.681106,2,0,2
470,https://www.realtor.com/realestateandhomes-detail/7154037447,AUTX,3862032,FOR_RENT,SINGLE_FAMILY,13212 Kearns Dr,,Pflugerville,TX,78660,4,2,,1656,2017,19,2100,2023-09-29,,,7405,1,30.392322,-97.621432,1,0,2
471,https://www.realtor.com/realestateandhomes-detail/9433930499,ZUMU,55068864,FOR_RENT,APARTMENT,710 3rd St,Apt 214,Austin,TX,78701,1,1,,521,,19,2030,2023-09-29,,,,4,30.263371,-97.736496,,,
472,https://www.realtor.com/realestateandhomes-detail/9240672799,ZUMU,55068855,FOR_RENT,APARTMENT,710 3rd St,Apt 208,Austin,TX,78701,1,1,,535,,19,2260,2023-09-29,,,,4,30.263371,-97.736496,,,
473,https://www.realtor.com/realestateandhomes-detail/9989760305,ZUMU,55068858,FOR_RENT,APARTMENT,710 3rd St,Apt 211,Austin,TX,78701,2,1,,688,,19,2980,2023-09-29,,,,4,30.263371,-97.736496,,,
474,https://www.realtor.com/realestateandhomes-detail/9509914077,ZUMU,55068861,FOR_RENT,APARTMENT,710 3rd St,Apt 213,Austin,TX,78701,0,1,,507,,19,2080,2023-09-29,,,,4,30.263371,-97.736496,,,
475,https://www.realtor.com/realestateandhomes-detail/7873202973,AUTX,5331620,FOR_RENT,SINGLE_FAMILY,6209 Minnoch Ln,,Austin,TX,78754,4,2,1,2101,2016,19,2295,2023-09-29,,,,1,30.348265,-97.622179,2,0,2
476,https://www.realtor.com/realestateandhomes-detail/8351477077,AUTX,2731707,FOR_RENT,SINGLE_FAMILY,7003 Cherry Meadow Dr,,Austin,TX,78745,3,1,,1088,1970,19,2750,2023-09-29,,,5924,3,30.199777,-97.803553,1,0,
477,https://www.realtor.com/realestateandhomes-detail/8631403703,AUTX,9244360,FOR_RENT,DUPLEX_TRIPLEX,377 Fantail Loop,Apt A,Austin,TX,78734,2,2,,1144,1983,19,1775,2023-09-29,,,11543,2,30.369083,-97.974826,1,0,1
478,https://www.realtor.com/realestateandhomes-detail/7944154028,AUTX,6809910,FOR_RENT,SINGLE_FAMILY,2100 Fordham Cv,,Austin,TX,78723,4,2,,1476,1959,19,2095,2023-09-29,,,7362,1,30.317582,-97.685363,1,0,1
479,https://www.realtor.com/realestateandhomes-detail/7232617379,AUTX,1094977,FOR_RENT,DUPLEX_TRIPLEX,3115 Terrace Dr,Unit A,Austin,TX,78757,3,1,,888,1960,19,1995,2023-09-29,,,9148,2,30.345698,-97.750179,1,0,
480,https://www.realtor.com/realestateandhomes-detail/8354781852,AUTX,6862582,FOR_RENT,APARTMENT,2301 Ohlen Rd,Apt 207,Austin,TX,78757,1,1,,630,1968,19,1200,2023-09-29,,,33210,2,30.362083,-97.728423,1,0,
481,https://www.realtor.com/realestateandhomes-detail/9401015789,AUTX,5641191,FOR_RENT,TOWNHOMES,9015 Cattle Baron Path,Unit 1804,Austin,TX,78747,2,2,1,1325,2022,19,2290,2023-09-29,,,,2,30.152815,-97.755531,2,,1
482,https://www.realtor.com/realestateandhomes-detail/7264877610,AUTX,7325946,FOR_RENT,APARTMENT,4500 Witham Ln,Apt 102,Austin,TX,78745,1,1,,515,1981,19,1025,2023-09-29,,,9836,2,30.213689,-97.763576,2,0,
483,https://www.realtor.com/realestateandhomes-detail/7734166830,AVAL,60897863,FOR_RENT,SINGLE_FAMILY,1708 Webberville Rd,,Austin,TX,78721,3,2,1,1496,,19,3200,2023-09-29,,,,2,30.281879,-97.678057,,,
484,https://www.realtor.com/realestateandhomes-detail/7308006901,AUTX,6116153,FOR_RENT,CONDOS,1010 23rd St,Apt 1,Austin,TX,78705,2,2,,842,1975,19,1800,2023-09-29,,,1045,2,30.287424,-97.749069,1,,
485,https://www.realtor.com/realestateandhomes-detail/7383855629,AUTX,8901680,FOR_RENT,DUPLEX_TRIPLEX,2908 Jadewood Ct,Apt B,Austin,TX,78748,2,2,,2040,1985,19,1450,2023-09-29,,,8538,1,30.17802,-97.839989,2,0,
486,https://www.realtor.com/realestateandhomes-detail/8213313152,AUTX,3166206,FOR_RENT,SINGLE_FAMILY,6003 Waycross Dr,,Austin,TX,78745,3,1,1,926,1971,19,1750,2023-09-29,,,6839,2,30.202115,-97.778962,1,0,1
487,https://www.realtor.com/realestateandhomes-detail/8795151385,AUTX,8074535,FOR_RENT,SINGLE_FAMILY,836 Waterfall Way,,Austin,TX,78753,3,3,,2327,2014,19,2700,2023-09-29,,,5998,1,30.390117,-97.66661,2,0,2
488,https://www.realtor.com/realestateandhomes-detail/7936634896,AUTX,2715436,FOR_RENT,CONDOS,6000 Shepherd Mountain Cv,Unit 102,Austin,TX,78730,1,1,,706,1992,19,1199,2023-09-29,,,5968,2,30.358671,-97.794319,1,,
489,https://www.realtor.com/realestateandhomes-detail/7544419567,AUTX,6129584,FOR_RENT,SINGLE_FAMILY,13413 Lismore Ln,,Pflugerville,TX,78660,4,3,,2160,2009,19,2200,2023-09-29,,,4138,1,30.390975,-97.61621,2,0,2
490,https://www.realtor.com/realestateandhomes-detail/7266192924,AUTX,1274044,FOR_RENT,SINGLE_FAMILY,9717 Briny Shell Way,,Austin,TX,78748,3,2,1,2025,2018,19,2500,2023-09-29,,,,1,30.168619,-97.811272,2,0,2
491,https://www.realtor.com/realestateandhomes-detail/7646606815,AUTX,2768051,FOR_RENT,SINGLE_FAMILY,1909 Esplanade Cir,,Austin,TX,78727,3,2,,1095,1982,19,1750,2023-09-29,,,9932,2,30.416804,-97.69342,1,0,2
492,https://www.realtor.com/realestateandhomes-detail/7568225317,AUTX,8294888,FOR_RENT,SINGLE_FAMILY,3211 Aldwyche Dr,,Austin,TX,78704,3,2,1,1623,2018,19,3995,2023-09-29,,,4099,2,30.238773,-97.778816,2,0,1
493,https://www.realtor.com/realestateandhomes-detail/8013053772,AUTX,4482154,FOR_RENT,SINGLE_FAMILY,11522 Powder Mill Trl,,Austin,TX,78750,3,2,1,1752,1982,19,2150,2023-09-29,,,8799,1,30.459071,-97.817291,2,0,2
494,https://www.realtor.com/realestateandhomes-detail/9039213562,AUTX,5496793,FOR_RENT,SINGLE_FAMILY,4010 Valley View Rd,Unit 1B,Austin,TX,78704,3,2,1,1536,2023,19,4900,2023-09-29,,,8817,3,30.232153,-97.784515,2,0,1
495,https://www.realtor.com/realestateandhomes-detail/8056674430,AUTX,3624829,FOR_RENT,SINGLE_FAMILY,1408 Tamar Ln,,Austin,TX,78727,4,2,1,2200,1996,19,2920,2023-09-29,,,7187,1,30.418098,-97.679323,2,0,2
496,https://www.realtor.com/realestateandhomes-detail/9910504217,AUTX,7021086,FOR_RENT,DUPLEX_TRIPLEX,1413 Rutland Dr,Unit B,Austin,TX,78758,3,1,,1090,1972,19,1800,2023-09-29,,,8233,2,30.370089,-97.707855,1,0,1
497,https://www.realtor.com/realestateandhomes-detail/8735277090,AUTX,9161765,FOR_RENT,SINGLE_FAMILY,15724 DE Fortuna Dr,,Austin,TX,78738,4,4,,3472,2017,19,4500,2023-09-29,,,9583,1,30.310566,-97.993027,2,0,3
498,https://www.realtor.com/realestateandhomes-detail/8329140409,AUTX,7538193,FOR_RENT,SINGLE_FAMILY,8411 Empress Blvd,,Austin,TX,78745,3,2,1,2163,2004,19,2500,2023-09-29,,,6752,1,30.188914,-97.817723,2,0,2
499,https://www.realtor.com/realestateandhomes-detail/7555103333,AUTX,6457584,FOR_RENT,TOWNHOMES,2516 Watkins Way,,Austin,TX,78746,3,3,1,2834,2017,19,6995,2023-09-29,,,4269,2,30.260918,-97.811203,2,,2
500,https://www.realtor.com/realestateandhomes-detail/8235948100,RLXB,8263125,FOR_RENT,APARTMENT,2704 Aftonshire Way,,Austin,TX,78748,,,,,,19,,2023-09-29,,2005-11-04,,,30.179004,-97.835204,,,
501,https://www.realtor.com/realestateandhomes-detail/7401014288,RLXB,1855395-3955645,FOR_RENT,APARTMENT,1038 43rd St,,Austin,TX,78751,,,,,,19,,2023-09-29,,2008-07-01,,,30.300936,-97.716841,,,
502,https://www.realtor.com/realestateandhomes-detail/7742602475,RLXB,2251843-3421688,FOR_RENT,APARTMENT,108 45th St,Apt 108,Austin,TX,78751,,,,,1973,19,,2023-09-29,,,,,30.309165,-97.728832,,,
503,https://www.realtor.com/realestateandhomes-detail/7035251141,AUTX,1412661,FOR_RENT,SINGLE_FAMILY,9609 Billingham Trl,,Austin,TX,78717,5,4,,3792,2004,19,3500,2023-09-29,,,11805,1,30.511503,-97.748616,2,0,3
504,https://www.realtor.com/realestateandhomes-detail/7738749228,AUTX,7216708,FOR_RENT,SINGLE_FAMILY,3405 Rain Forest Dr,,Austin,TX,78746,5,4,1,4483,2020,19,15000,2023-09-29,,,6665,3,30.268106,-97.809151,3,0,2
505,https://www.realtor.com/realestateandhomes-detail/7388909154,AVAL,60842944,FOR_RENT,SINGLE_FAMILY,6806 Meadow Cir,,Austin,TX,78745,3,2,,1254,,19,2800,2023-09-29,,2021-05-12,,2,30.202663,-97.803414,,,
506,https://www.realtor.com/realestateandhomes-detail/8454086480,AUTX,7703046,FOR_RENT,SINGLE_FAMILY,13302 Marrero Dr,,Austin,TX,78729,4,2,1,2396,1991,19,2750,2023-09-29,,,4500,1,30.453166,-97.75524,2,0,2
507,https://www.realtor.com/realestateandhomes-detail/9721520999,AUTX,3954993,FOR_RENT,CONDOS,2020 Kenwood Ave,Unit B,Austin,TX,78704,2,1,1,900,2014,19,2995,2023-09-29,,,6843,3,30.238605,-97.743889,1,0,
508,https://www.realtor.com/realestateandhomes-detail/8780966970,AUTX,9059693,FOR_RENT,CONDOS,360 Nueces St,Apt 1711,Austin,TX,78701,1,1,1,887,2008,19,4950,2023-09-29,,,187,6,30.267658,-97.749619,1,,1
509,https://www.realtor.com/realestateandhomes-detail/7146472460,AUTX,3069776,FOR_RENT,TOWNHOMES,1612 Catalan Rd,Unit 201,Austin,TX,78748,3,2,1,1738,2017,19,2400,2023-09-29,,,,1,30.150734,-97.836784,2,,1
510,https://www.realtor.com/realestateandhomes-detail/7163614794,MYND,63avj109pva9h02v,FOR_RENT,SINGLE_FAMILY,2104 Langdale Ln,,Austin,TX,78754,4,3,1,1856,2018,19,2345,2023-09-29,,2018-09-04,,1,30.358037,-97.662872,,,
511,https://www.realtor.com/realestateandhomes-detail/7324914054,AUTX,2826775,FOR_RENT,SINGLE_FAMILY,4707 Little Hill Cir,,Austin,TX,78725,3,2,,1025,1971,20,1950,2023-09-28,,,6599,2,30.281945,-97.66163,1,0,
512,https://www.realtor.com/realestateandhomes-detail/7881678453,AUTX,7504026,FOR_RENT,SINGLE_FAMILY,5305 Daimler Dr,,Austin,TX,78744,4,2,1,2347,2015,20,2150,2023-09-28,,,4622,1,30.177822,-97.696025,2,0,2
513,https://www.realtor.com/realestateandhomes-detail/9294186423,AUTX,7930529,FOR_RENT,SINGLE_FAMILY,9924 Thane Way Dr,Unit 87,Austin,TX,78748,3,2,1,1910,2021,20,2650,2023-09-28,,,5789,1,30.168251,-97.815941,2,0,2
514,https://www.realtor.com/realestateandhomes-detail/8726952419,AUTX,8093472,FOR_RENT,SINGLE_FAMILY,4717 Lake Champlain Ln,Unit 167,Austin,TX,78754,4,2,1,2331,2003,20,2600,2023-09-28,,,,1,30.338419,-97.645866,2,0,2
515,https://www.realtor.com/realestateandhomes-detail/9305912228,AVAL,60896681,FOR_RENT,SINGLE_FAMILY,15108 Casbah Dr,,Pflugerville,TX,78660,3,3,,1834,,20,2490,2023-09-28,,2020-07-30,,1,30.440964,-97.660408,,,
516,https://www.realtor.com/realestateandhomes-detail/7068349443,AUTX,7913007,FOR_RENT,SINGLE_FAMILY,7007 Danwood Dr,,Austin,TX,78759,4,2,1,2109,1977,20,2855,2023-09-28,,,14505,1,30.422724,-97.768007,2,0,2
517,https://www.realtor.com/realestateandhomes-detail/8046693392,AUTX,3520433,FOR_RENT,SINGLE_FAMILY,12504 Charlies Ln,,Austin,TX,78750,3,2,1,1500,2012,20,2145,2023-09-28,,,8276,1,30.462432,-97.7998,2,0,2
518,https://www.realtor.com/realestateandhomes-detail/7632390636,AUTX,3225168,FOR_RENT,DUPLEX_TRIPLEX,4500 Dorsett Oaks Cir,Unit A,Austin,TX,78727,2,1,1,940,1983,20,1795,2023-09-28,,,9714,2,30.418655,-97.72843,2,0,1
519,https://www.realtor.com/realestateandhomes-detail/7499500623,AUTX,3779337,FOR_RENT,SINGLE_FAMILY,15709 Fisher Island Dr,,Austin,TX,78717,4,2,1,3291,2003,20,2995,2023-09-28,,,12510,1,30.497618,-97.759993,2,0,3
520,https://www.realtor.com/realestateandhomes-detail/8499637841,TRBO,1293970,FOR_RENT,APARTMENT,1114 7th St,Apt 104,Austin,TX,78703,1,1,,,,20,1600,2023-09-28,,,,,30.273773,-97.755547,,,
521,https://www.realtor.com/realestateandhomes-detail/8863519350,AUTX,7600479,FOR_RENT,SINGLE_FAMILY,3400 Laguna Dr,,Austin,TX,78741,4,2,,1425,1967,20,6000,2023-09-28,,,9740,4,30.218663,-97.736696,1,0,2
522,https://www.realtor.com/realestateandhomes-detail/7687780941,AUTX,9940609,FOR_RENT,DUPLEX_TRIPLEX,9011 Quail Valley Dr,Unit B,Austin,TX,78758,3,2,,1320,1972,20,2800,2023-09-28,,,7497,2,30.363736,-97.70679,1,,2
523,https://www.realtor.com/realestateandhomes-detail/8502868974,AUTX,1132545,FOR_RENT,CONDOS,1818 Lakeshore Blvd,Apt 35,Austin,TX,78741,3,2,1,1385,1980,20,3800,2023-09-28,,,3311,3,30.245274,-97.728195,2,,
524,https://www.realtor.com/realestateandhomes-detail/7666612329,AUTX,1949780,FOR_RENT,SINGLE_FAMILY,10719 Misting Falls Trl,,Austin,TX,78759,3,2,1,2355,1994,20,2800,2023-09-28,,,8102,1,30.406532,-97.750239,2,0,2
525,https://www.realtor.com/realestateandhomes-detail/8519935584,AUTX,2026094,FOR_RENT,SINGLE_FAMILY,1305 Cometa St,,Austin,TX,78721,3,2,1,2488,2006,20,3900,2023-09-28,,,8551,2,30.280005,-97.689546,2,0,
526,https://www.realtor.com/realestateandhomes-detail/8283575381,AUTX,1306423,FOR_RENT,SINGLE_FAMILY,4413 Sacred Arrow Dr,,Austin,TX,78735,4,3,,2838,1996,20,3700,2023-09-28,,,7710,1,30.248857,-97.82243,2,0,2
527,https://www.realtor.com/realestateandhomes-detail/8656177238,AUTX,6996595,FOR_RENT,CONDOS,1202 Newning Ave,Apt 103,Austin,TX,78704,3,2,,1221,1966,20,2400,2023-09-28,,,,2,30.250895,-97.744171,1,,
528,https://www.realtor.com/realestateandhomes-detail/8697323792,AUTX,8191451,FOR_RENT,CONDOS,13400 Briarwick Dr,Unit 1602,Austin,TX,78729,3,2,1,1915,2015,20,2395,2023-09-28,,,,1,30.465381,-97.767419,2,,2
529,https://www.realtor.com/realestateandhomes-detail/7107899581,AUTX,7356454,FOR_RENT,CONDOS,70 Rainey St,Apt 1409,Austin,TX,78701,2,2,,1128,2019,20,5000,2023-09-28,,,,4,30.258392,-97.739044,1,,1
530,https://www.realtor.com/realestateandhomes-detail/7231570939,AUTX,2984705,FOR_RENT,SINGLE_FAMILY,7313 Cooper Ln,,Austin,TX,78745,4,2,,1324,1979,20,2400,2023-09-28,,,6839,2,30.191175,-97.793934,1,0,1
531,https://www.realtor.com/realestateandhomes-detail/9881234941,AUTX,4948396,FOR_RENT,SINGLE_FAMILY,634 Two Creeks Ln,,Austin,TX,78737,4,3,1,3050,2022,20,4700,2023-09-28,,,11979,2,30.161455,-97.974236,1,0,4
532,https://www.realtor.com/realestateandhomes-detail/8807020299,AUTX,5600182,FOR_RENT,SINGLE_FAMILY,6811 Luckenbach Ln,,Austin,TX,78729,3,2,,1537,1985,20,2095,2023-09-28,,,6621,1,30.44808,-97.747682,1,0,2
533,https://www.realtor.com/realestateandhomes-detail/9652505581,AUTX,3239020,FOR_RENT,SINGLE_FAMILY,7514 Daves Landing Dr,,Austin,TX,78724,3,2,,1509,2021,20,2400,2023-09-28,,,4979,2,30.3068,-97.630223,1,0,2
534,https://www.realtor.com/realestateandhomes-detail/8028735763,AUTX,1087778,FOR_RENT,DUPLEX_TRIPLEX,8518 Putnam Dr,Unit A,Austin,TX,78757,2,2,,1052,1968,20,1850,2023-09-28,,,10454,2,30.363718,-97.722328,1,0,
535,https://www.realtor.com/realestateandhomes-detail/7708731587,AUTX,4675281,FOR_RENT,SINGLE_FAMILY,2640 45th St,,Austin,TX,78731,3,2,,1578,1952,20,3200,2023-09-28,,,8494,2,30.320372,-97.751824,1,0,
536,https://www.realtor.com/realestateandhomes-detail/8086382203,AUTX,6687276,FOR_RENT,SINGLE_FAMILY,13034 Staton Dr,,Austin,TX,78727,3,2,,952,1992,20,2400,2023-09-28,,,8294,3,30.420706,-97.685273,1,0,2
537,https://www.realtor.com/realestateandhomes-detail/9409128014,AVAL,60896941,FOR_RENT,APARTMENT,7700 House Finch Master Bedroom Dr,Unit 1000,Austin,TX,78744,1,1,,,,20,1000,2023-09-28,,,,,30.157633,-97.727715,,,
538,https://www.realtor.com/realestateandhomes-detail/7739591823,AUTX,9604696,FOR_RENT,CONDOS,1806 Crested Butte Dr,Unit 1,Austin,TX,78746,2,2,1,1904,1983,20,3100,2023-09-28,,,6839,2,30.261492,-97.798935,3,,2
539,https://www.realtor.com/realestateandhomes-detail/8451389114,AUTX,5696947,FOR_RENT,SINGLE_FAMILY,1615 2nd St,Unit 1,Austin,TX,78704,2,2,1,1407,2019,20,4300,2023-09-28,,,3284,3,30.24877,-97.756308,2,0,
540,https://www.realtor.com/realestateandhomes-detail/8956873471,AUTX,2768383,FOR_RENT,APARTMENT,2320 Gracy Farms Ln,Apt 721,Austin,TX,78758,2,2,,1091,2002,20,1575,2023-09-28,,,3820,1,30.403929,-97.709122,1,,
541,https://www.realtor.com/realestateandhomes-detail/9740826871,AUTX,4993044,FOR_RENT,SINGLE_FAMILY,1208 Garner Ave,,Austin,TX,78704,6,6,1,4941,2023,20,23000,2023-09-28,,,21780,5,30.256703,-97.76806,1,0,
542,https://www.realtor.com/realestateandhomes-detail/9577468283,AUTX,8964730,FOR_RENT,SINGLE_FAMILY,10602 Turnbull Loop,Unit 25,Austin,TX,78717,3,2,1,1977,2017,20,2450,2023-09-28,,,3049,1,30.478725,-97.787449,2,0,2
543,https://www.realtor.com/realestateandhomes-detail/8969185629,AUTX,2061101,PENDING,DUPLEX_TRIPLEX,9623 Sugar Hill Dr,Unit A,Austin,TX,78748,3,2,1,2618,1995,20,1780,2023-09-28,,,5968,1,30.182112,-97.835078,2,0,1
544,https://www.realtor.com/realestateandhomes-detail/7070796736,AUTX,2458445,FOR_RENT,SINGLE_FAMILY,2525 Berkeley Ave,,Austin,TX,78745,3,2,,1650,1974,20,2600,2023-09-28,,,8969,2,30.208861,-97.810965,1,0,2
545,https://www.realtor.com/realestateandhomes-detail/8790709922,AUTX,4713495,FOR_RENT,SINGLE_FAMILY,2008 Rountree Dr,,Austin,TX,78722,2,1,,870,1948,20,2100,2023-09-28,,,5532,2,30.28342,-97.707128,1,0,
546,https://www.realtor.com/realestateandhomes-detail/7071925565,RNTL,4376694,FOR_RENT,SINGLE_FAMILY,8008 Wildcat Pass,,Austin,TX,78757,3,2,1,1338,,20,2600,2023-09-28,,,,2,30.34423,-97.718829,,,
547,https://www.realtor.com/realestateandhomes-detail/7862832708,AUTX,5136512,PENDING,CONDOS,13800 Lyndhurst St,Unit 163,Austin,TX,78717,3,2,1,1659,2017,20,2200,2023-09-28,,,,1,30.479766,-97.790373,2,,2
548,https://www.realtor.com/realestateandhomes-detail/7548363274,AUTX,6215084,FOR_RENT,DUPLEX_TRIPLEX,8711 Westover Club Dr,,Austin,TX,78759,2,2,,1275,1969,20,1900,2023-09-28,,,10171,1,30.382288,-97.751226,1,,1
